name,processor,count,duration_seconds,pts_per_sec
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.0187851685582556,91242.19432392268
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.018799045555655668,128463.96870789275
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.0189194408845052,179867.89465787105
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.019010921777691602,252223.4353531821
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.019070557000891535,354315.8178171783
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.021046230117272968,452385.05646604934
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.0201929484414866,664439.8681489548
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.021456558665312403,881082.576888839
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.023408589996449167,1138001.050214509
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.026911191885463034,1394847.1758427336
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.02924718677345663,1808481.629693123
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.0340249452237557,2190481.1164240637
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.04044591166606787,2596578.879642549
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.04964542211054097,2980798.5048550833
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.06333650555751384,3292256.1509278356
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.08139115844397907,3609998.9927313235
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.10697853955222901,3870112.6574818105
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.14236296455080924,4097884.599697203
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,0.19654913644766847,4182368.922383283
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,0.26113689300014326,4435692.661777073
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,0.35935398177849115,4541961.638833557
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,0.5014194118853967,4586705.152383792
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,0.7079548598914407,4577546.0888804905
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,1.0424350005557967,4380517.727786694
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,1.4025598699983934,4587638.743726049
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,1.996111701110585,4542155.128370597
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,2.863961544112872,4460831.195957042
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,3.8974128625603495,4462269.103452138
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,3.9345998105547495,4575289.449185903
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,5.684923376557624,4462011.5909741465
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,7.867122038000833,4421262.163213988
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,8.050072859110982,4440089.006094701
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,11.483635682443468,4385794.219943718
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,12.379231898111032,4214632.493310131
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,16.014856679000477,4343792.729111187
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,16.273187987224976,4361051.200029923
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,19.61904513133835,4432250.469779519
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,100000000,22.779451404111928,4389921.347357336
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,104347826,23.832091151553467,4378458.664681559
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,121739131,27.628333791665423,4406314.615929708
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,139130435,31.763280204328037,4380228.8083912125
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,156521739,35.760471623115556,4376948.398488806
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,173913044,38.86366783277841,4474951.89461552
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,191304348,43.43453818089163,4404429.194188174
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208695652,46.77986770822196,4461227.921842113
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,226086956,51.51371266333484,4388869.376928419
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,243478261,55.59490584833552,4379506.670345222
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,260869565,58.70748990744337,4443548.266350339
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,278260869,64.21126863822242,4333520.811865136
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,295652174,65.887,4487261.128902514
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,313043478,71.035,4406890.659534032
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,330434782,77.135,4283850.158812472
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,347826087,81.869,4248568.896651968
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,365217391,84.111,4342088.323762647
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,382608695,87.09699999999998,4392903.2572878525
pool_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,400000000,93.057,4298440.7406213395
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.024055088994972735,41.57124507870204
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.024162263669539167,413.8685073868629
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0235582821134788,594.2708357325403
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.030410521999467133,624.7837508456095
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.030879785332725267,874.3584098489955
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.030403771889861667,1282.735581008776
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.0302244197739702,1819.7206236318543
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.031096674217428566,2508.306819392403
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.030898727890621435,3560.0171110406086
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.02974137478099287,5211.59499657889
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.030315780558882066,7190.974336833603
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0302192920024196,10192.164660089953
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.030269897438844433,14337.676593613465
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0301863783382707,20274.045237950857
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.030213986665165667,28562.93045879214
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.030786560557420465,39497.75414931527
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.030983938777457063,55318.983564705864
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.031048305112868532,77782.02356685356
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.030464620671648932,111703.34391088969
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.031016797558249265,154593.65174612348
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.030636194219709267,220556.11580021257
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.0311304204451541,305842.3196299002
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.031035832556378498,432306.7530290091
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.031413711885662936,601807.2639364898
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.03148057532972757,846204.3568449145
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.0324757764472935,1155846.1138233477
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.03322718099887564,1591859.3877039955
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.03558538322192097,2094427.3533659212
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.0355215301092507,2956544.937028202
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.038476475001881866,3846064.3807095694
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.042361065442415136,4922444.65105483
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.048995550888642166,5996911.855686716
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.0556246313338374,7443087.532845278
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.0663333791085105,8794772.825392699
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,0.0819177493311775,10034955.876004947
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,0.10129163444761395,11435524.8221319
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,0.1301513638923255,12540567.775765294
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,0.17297801855651454,13295695.136249928
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,0.2302570154457353,14074255.213143485
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,0.3208094451135645,14234010.468063125
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,0.4406456108913343,14602296.813950948
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,0.6639572704472684,13655470.620710786
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,0.8593395566696093,14866822.900033055
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,1.1539940066703906,15070533.20855538
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,1.1876728513310664,15157316.242283897
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,1.6643504033337038,15240897.55930684
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,2.265012977002499,15356472.282128397
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,2.4434831334472014,14627905.349841587
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,3.367576619557674,14955817.993122706
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,3.470438207663182,15033811.258991204
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,4.728906460886304,14710635.233618453
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,4.954796916999647,14323131.137123264
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,5.927981140996743,14668825.681415537
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,100000000,7.001504410223415,14282644.720466446
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,104347826,7.276150569774573,14341075.682719532
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,121739131,8.46350661322102,14384006.129306827
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,139130435,9.66059968244362,14401842.49150125
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,156521739,10.70717695855996,14618394.709061675
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,173913044,11.931389259555894,14576093.379965153
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,191304348,13.225387380109582,14464933.427032433
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208695652,14.345002147559645,14548317.933539176
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,226086956,15.587445581890487,14504426.322595673
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,243478261,16.795682745327294,14496478.928058926
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,260869565,17.75066051711235,14696330.018170943
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,278260869,19.15315290178022,14528201.723599074
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,295652174,20.320424739003542,14549507.591370257
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,313043478,21.56516458533042,14516164.565372527
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,330434782,22.9118597636628,14421997.402587764
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,347826087,23.826908772444508,14598036.628329063
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,365217391,25.102801089892164,14548870.052077876
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,382608695,26.14636622222265,14633341.082586396
pool_vector_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,400000000,27.476088904114693,14558112.742898347
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.008843286221225967,113.08013502941529
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0089341843328438,1119.2963596282711
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.008877456886279833,1577.0282164520663
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0089546583342986,2121.800664043787
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.008902954778013034,3032.701015923376
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.008930799887205068,4366.910074412743
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.008943049999885168,6150.027116107617
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.008957935225114967,8707.363699317099
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.008896665556666667,12364.182883953878
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.008984770554273,17251.414386568245
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0090230457778088,24160.356199915033
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.008997350995428767,34232.29794597141
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.008891819225624134,48808.90951418737
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0089924095595358,68057.3984034144
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0090624956642794,95227.63176611361
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.009110488223481,133472.53957981433
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.009793198557777534,175019.4269918872
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.009151880221493033,263880.2018331068
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.0100234539974998,339503.72804113507
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.010160688110627232,471916.85718458676
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.010998641891922302,614348.5774332305
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.012000699664983468,793370.4088754992
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.013121565334033134,1022515.1998596237
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.0149904654475135,1261134.9571627753
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.0171194918917285,1556062.5378648632
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.020281369332741498,1850811.9143317235
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.025960021999612767,2037479.0129526462
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.0322075218901866,2314086.7606678256
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.042321034560756136,2481531.963714916
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.05526691233273593,2677605.70934494
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.07449713366608017,2799033.8653115556
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.1002312094425886,2931442.22876307
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.13796736188977957,3000847.4057129156
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.18894850521953777,3087544.933590066
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,0.2623972005498492,3132811.6240471546
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,0.36311087389052316,3189998.106058457
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,0.5109396363333282,3194451.7198019833
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,0.7100325290019002,3239095.2612170326
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,0.9978044617816598,3247826.727707228
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,1.4013697638869183,3258529.7026349143
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,1.969229044558739,3267490.9085762626
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,2.780384925116578,3260933.01617935
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,3.924161489662404,3255637.932754671
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,5.328979470339603,3263533.871128179
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,5.549274455891974,3244015.6173725277
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,7.77773262189075,3261386.7348185508
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,10.60305460966901,3280432.882829959
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,10.907804190333415,3276831.8330902723
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,15.402459365772446,3269923.4455973622
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,15.966663393111745,3267677.893335473
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,21.228955293440467,3276902.56248714
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,21.682274233996818,3273097.887892456
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,26.52312663711059,3278517.016102178
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,100000000,30.442977554221585,3284829.804242746
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,104347826,31.786235202448697,3282799.153010779
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,121739131,37.40467770866051,3254649.9116556505
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,139130435,42.45848669355467,3276858.0756110754
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,156521739,47.64357455844618,3285264.3919063807
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,173913044,53.22171624855118,3267708.3013972575
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,191304348,58.61877337322033,3263533.7962802947
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208695652,63.5924256245514,3281769.0149474023
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,226086956,69.115,3271170.599725096
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,243478261,74.26099999999998,3278682.7675361233
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,260869565,81.00499999999998,3220413.122646751
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,278260869,84.864,3278903.5279977373
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,295652174,89.973,3286009.9585431186
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,313043478,95.434,3280209.1288220133
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,330434782,100.872,3275782.9923070823
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,347826087,106.004,3281254.3583261007
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,365217391,111.48,3276079.9336203802
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,382608695,116.675,3279268.866509535
pool_vector_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,400000000,122.309,3270405.2849749406
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.011177344998862101,89.46668462875611
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.011459129449497401,872.6666405220338
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.011414937223204233,1226.4631619296918
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.011480952329416169,1654.9149804688886
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0114746073321956,2353.021695500033
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.011472676441797702,3399.3811468362937
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.011460604890818732,4799.04861252667
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.012088864441857567,6452.218930499858
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.011516868668090867,9551.207291680832
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.011500743774904067,13477.389204881483
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.011474621004528401,18998.44883015896
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0115190793368447,26738.24799650761
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.011563977221078667,37530.34027159016
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.011617206109118467,52680.48050896116
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.011517288772182234,74930.82938793792
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.012230202997051567,99425.98665722481
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.011655569775961267,147054.15805025643
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.012346904002078267,195595.59219003405
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.012377467221476932,274935.0847882059
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.0125012222189042,383562.4962132949
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.0132523805585482,509870.6583430796
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.013378739113505433,711651.51807085
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.014195051558108768,945188.5359539738
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.014565530669358033,1297927.3072261657
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.016333475777931067,1630944.9600429332
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.017678531887734102,2123309.799613185
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.020558848887061068,2572760.7752051125
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.0237834584446001,3133732.63916215
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.029435901443525734,3567786.099620156
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.036500641110818764,4054257.555386827
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.04587660921763414,4545235.656166338
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.05919054544473893,4964002.237051795
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.07890196178284363,5247258.6314073615
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.10667634255449376,5468757.046127513
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,0.14399718932931613,5708729.481656918
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,0.19774411666884809,5857686.284238656
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,0.2732880666682807,5972350.055010429
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,0.3792681811106287,6063949.2436861005
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,0.5353164276692809,6053795.162068342
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,0.7495227895567401,6092416.486362642
